step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
120,CASH_IN,5038.37,C000323358,7813.78,2775.41,C004995184,386832.99,0.0,0,0
399,PAYMENT,17403.28,C001165776,333839.53,316436.25,C001167374,160143.04,0.0,0,0
150,CASH_IN,2817.76,C004563464,407942.8,405125.04,C005839060,141504.18,0.0,0,0
255,PAYMENT,137501.98,C003706832,295609.56,158107.58,C004124038,454199.63,0.0,0,0
198,PAYMENT,5601.43,C004089591,196176.4,190574.97,C005682270,176045.07,0.0,0,0
645,CASH_OUT,393.27,C008388559,352459.55,352066.27999999997,C009148771,318004.26,0.0,0,0
520,CASH_OUT,9522.3,C007223894,484409.08,474886.78,C002006965,84261.01,0.0,0,0
610,CASH_OUT,669.51,C001413363,435012.23,434342.72,C007337693,85264.99,0.0,0,0
694,PAYMENT,12860.73,C000222598,114102.34,101241.61,C000977246,457324.88,0.0,0,0
531,TRANSFER,8135.5,C001059486,308676.21,300540.71,C004839287,426093.98,0.0,0,0
453,CASH_OUT,5140.25,C005515738,325948.68,320808.43,C006792311,493951.28,0.0,0,0
127,PAYMENT,1317.88,C002084423,450701.84,449383.96,C003928345,101220.13,0.0,0,0
16,CASH_IN,580.93,C009739139,436416.97,435836.04,C004594144,390589.94,0.0,0,0
672,PAYMENT,451.29,C006422227,7333.99,6882.7,C005374531,354007.57,0.0,0,0
161,PAYMENT,131.66,C007668276,458961.12,458829.46,C003496480,17148.44,0.0,0,0
183,CASH_OUT,3288.8,C002006420,260416.75,257127.95,C003295186,2437.94,0.0,0,0
82,CASH_IN,30140.88,C006653618,331528.11,301387.23,C000633105,343491.98,0.0,0,0
312,PAYMENT,549.08,C004122752,187942.0,187392.92,C003699254,106307.9,0.0,0,0
178,CASH_OUT,525.65,C004556671,138107.38,137581.73,C005431328,299859.28,0.0,0,0
366,CASH_OUT,563.32,C007929158,410243.0,409679.68,C008533977,35465.83,0.0,0,0
286,CASH_OUT,8435.43,C004920483,251219.62,242784.19,C007504404,55932.77,0.0,0,0
85,TRANSFER,3667.25,C000657453,119756.3,116089.05,C001269381,196640.42,0.0,0,0
245,CASH_IN,1191.24,C006291763,140608.28,139417.04,C005606530,329589.02,0.0,0,0
71,PAYMENT,7030.69,C000850688,220679.03,213648.34,C003002125,325239.25,0.0,0,0
137,PAYMENT,288.77,C003998649,225374.05,225085.28,C001562007,355917.09,0.0,0,0
569,CASH_IN,352.02,C009747056,194665.47,194313.45,C006307827,407240.19,0.0,0,0
220,PAYMENT,37384.61,C004222541,476184.83,438800.22000000003,C000992225,276949.85,0.0,0,0
672,CASH_OUT,2700.13,C006891568,373210.62,370510.49,C000499588,281548.18,0.0,0,0
318,CASH_OUT,992.52,C007939106,87946.78,86954.26,C003364464,435130.39,0.0,0,0
172,PAYMENT,4732.32,C002075478,396828.1,392095.77999999997,C002102004,13350.0,0.0,0,0
18,CASH_OUT,870.76,C007797489,231194.1,230323.34,C001169987,469805.99,0.0,0,0
636,CASH_OUT,40570.35,C002210025,56644.77,16074.419999999998,C009393650,346459.09,0.0,0,0
334,CASH_OUT,6130.42,C009133579,3464.61,0.0,C004504798,1626.35,0.0,0,0
307,CASH_OUT,1671.76,C007629936,431138.83,429467.07,C008715340,313106.48,0.0,0,0
564,TRANSFER,1451.1,C007732128,432871.36,431420.26,C005402825,463440.18,0.0,0,0
34,CASH_OUT,782.29,C008973540,201750.29,200968.0,C006774958,196392.27,0.0,0,0
657,PAYMENT,10111.89,C009039489,340209.15,330097.26,C006802655,76564.29,0.0,0,0
125,CASH_OUT,4181.65,C007219794,439120.05,434938.39999999997,C000182685,352192.09,0.0,0,0
66,CASH_IN,2418.67,C002383369,191530.74,189112.06999999998,C007370820,423100.59,0.0,0,0
620,CASH_OUT,285.24,C002059302,407043.06,406757.82,C001825439,298817.19,0.0,0,0
470,PAYMENT,820.06,C000714037,472180.59,471360.53,C008250915,137474.19,0.0,0,0
136,PAYMENT,17450.23,C008510091,275152.89,257702.66,C005155838,4246.6,0.0,0,0
423,CASH_IN,60438.9,C004282486,201512.64,141073.74000000002,C008753349,344005.95,0.0,0,0
251,CASH_OUT,3772.26,C004929817,189219.15,185446.88999999998,C002682079,74585.87,0.0,0,0
590,CASH_OUT,6204.32,C008218642,476466.54,470262.22,C005910773,492272.03,0.0,0,0
308,CASH_IN,5468.37,C003292444,239079.56,233611.19,C009930949,154816.06,0.0,0,0
692,PAYMENT,11935.99,C002968120,185950.72,174014.73,C008589295,331344.74,0.0,0,0
224,CASH_OUT,17459.68,C009074933,402424.87,384965.19,C004499473,245004.11,0.0,0,0
564,PAYMENT,5254.81,C008782131,97140.83,91886.02,C002905783,433161.28,0.0,0,0
57,CASH_IN,2383.8,C000043795,12571.65,10187.849999999999,C000703134,291780.0,0.0,0,0
309,CASH_OUT,1195.52,C004617928,143987.27,142791.75,C006394604,219264.54,0.0,0,0
378,CASH_OUT,168.43,C005499734,471154.93,470986.5,C007020829,196577.76,0.0,0,0
171,CASH_IN,5139.86,C003090050,412969.42,407829.56,C009064925,422603.5,0.0,0,0
679,CASH_OUT,1917.03,C003767271,77691.79,75774.76,C009206920,439302.34,0.0,0,0
626,CASH_IN,5136.32,C002122876,484022.56,478886.24,C004428519,366613.99,0.0,0,0
480,CASH_IN,2330.18,C006932930,458455.63,456125.45,C002201865,78763.66,0.0,0,0
397,CASH_OUT,2672.6,C004436669,28762.1,26089.5,C006982436,35692.73,0.0,0,0
562,CASH_OUT,294.87,C007476492,426731.66,426436.79,C002769576,156820.07,0.0,0,0
587,PAYMENT,3876.92,C003391768,266403.43,262526.51,C001080287,35345.3,0.0,0,0
720,PAYMENT,10831.99,C002108482,276471.84,265639.85000000003,C002409270,155249.94,0.0,0,0
11,PAYMENT,138.32,C006641310,442656.28,442517.96,C001809810,473732.5,0.0,0,0
380,PAYMENT,3119.7,C005428706,25786.69,22666.989999999998,C005602079,323004.58,0.0,0,0
677,PAYMENT,5685.73,C007595792,36077.72,30391.99,C009968863,41771.46,0.0,0,0
4,CASH_IN,6554.69,C008348464,199928.97,193374.28,C009262351,97262.85,0.0,0,0
526,TRANSFER,2745.69,C009307368,199399.04,196653.35,C000983588,220838.0,0.0,0,0
631,PAYMENT,462.76,C009887736,393705.12,393242.36,C005194611,158141.96,0.0,0,0
325,DEBIT,3420.55,C002138536,284122.67,280702.12,C008607676,112732.89,0.0,0,0
1,DEBIT,2750.72,C004591005,122942.54,120191.81999999999,C007167270,249529.31,0.0,0,0
68,TRANSFER,2644.38,C001933567,475148.71,472504.33,C000051346,167070.28,0.0,0,0
324,CASH_OUT,18818.83,C004153390,329849.51,311030.68,C009332611,96512.25,0.0,0,0
32,DEBIT,5413.94,C009298924,307012.18,301598.24,C005730942,246280.48,0.0,0,0
732,CASH_IN,3792.98,C001908403,148324.91,144531.93,C002572680,190989.26,0.0,0,0
328,CASH_OUT,2981.27,C009831710,326208.39,323227.12,C006198328,315881.0,0.0,0,0
143,CASH_IN,251.46,C008711070,483108.7,482857.24,C005011211,207357.07,0.0,0,0
43,CASH_IN,8935.43,C000220651,342314.46,333379.03,C009636509,385978.2,0.0,0,0
570,CASH_OUT,67457.83,C003717482,257348.97,189891.14,C004968449,412306.8,0.0,0,0
648,PAYMENT,1102.1,C004319255,410634.95,409532.85000000003,C003471699,170160.53,0.0,0,0
594,DEBIT,2184.67,C002737625,176333.54,174148.87,C003624133,35988.2,0.0,0,0
215,CASH_IN,556.19,C004429895,137645.96,137089.77,C007597884,147009.8,0.0,0,0
315,PAYMENT,9628.39,C009329340,286551.41,276923.01999999996,C004773171,343876.96,0.0,0,0
450,TRANSFER,3364.8,C001685979,145831.66,142466.86000000002,C002507465,297796.65,0.0,0,0
215,PAYMENT,497.83,C004102773,462125.62,461627.79,C009396406,43377.79,0.0,0,0
682,DEBIT,15328.68,C000028097,348740.56,333411.88,C008300164,230386.65,0.0,0,0
554,CASH_OUT,2106.26,C003147279,380612.01,378505.75,C004818319,212089.24,0.0,0,0
517,CASH_OUT,5668.05,C007732691,370047.2,364379.15,C009653220,120597.55,0.0,0,0
205,PAYMENT,4564.24,C001435028,101426.71,96862.47,C000956048,281822.46,0.0,0,0
421,PAYMENT,291.12,C009601955,254387.12,254096.0,C009846138,220969.0,0.0,0,0
33,CASH_IN,1177.86,C000281607,478860.81,477682.95,C002642960,318596.21,0.0,0,0
595,PAYMENT,5286.81,C001538827,142833.01,137546.2,C000595047,223590.09,0.0,0,0
629,PAYMENT,3702.27,C004801743,110001.34,106299.06999999999,C001315969,287962.83,0.0,0,0
523,PAYMENT,3182.1,C001893583,72273.63,69091.53,C009638555,346225.47,0.0,0,0
60,DEBIT,5261.31,C009114795,12461.91,7200.599999999999,C007585253,275019.4,0.0,0,0
128,CASH_IN,9916.08,C007206220,407829.68,397913.6,C006847612,49656.77,0.0,0,0
305,CASH_OUT,455.25,C000189632,286653.07,286197.82,C008516030,111037.76,0.0,0,0
148,PAYMENT,1700.94,C008748982,55668.75,53967.81,C006328040,356748.32,0.0,0,0
340,CASH_IN,681.0,C004564119,332616.24,331935.24,C007822278,405166.09,0.0,0,0
607,PAYMENT,4475.19,C009657246,155476.77,151001.58,C005752586,262208.83,0.0,0,0
620,PAYMENT,3043.09,C002446600,77652.45,74609.36,C004675701,79179.22,0.0,0,0
336,DEBIT,1379.22,C008207422,134700.45,133321.23,C001181340,414121.47,0.0,0,0
254,CASH_OUT,905.19,C002726884,103103.57,102198.38,C000044137,103872.42,0.0,0,0
331,PAYMENT,3667.56,C007948307,285854.87,282187.31,C000199712,461751.54,0.0,0,0
290,TRANSFER,450.07,C008985156,136081.8,135631.72999999998,C006235239,114623.02,0.0,0,0
205,CASH_IN,1508.77,C009035315,33567.31,32058.539999999997,C009364588,412541.33,0.0,0,0
258,PAYMENT,51005.91,C004203609,24712.27,0.0,C008196599,428917.3,0.0,0,0
22,PAYMENT,20825.64,C009569688,304645.44,283819.8,C001623043,351526.92,0.0,0,0
70,CASH_OUT,925.4,C002765391,221422.48,220497.08000000002,C005754730,280641.68,0.0,0,0
396,PAYMENT,627.1,C003182264,70377.17,69750.06999999999,C000228107,437189.68,0.0,0,0
440,PAYMENT,16828.75,C000983013,420687.07,403858.32,C002005009,391225.58,0.0,0,0
402,CASH_OUT,719.87,C004658229,314603.86,313883.99,C002332695,375730.4,0.0,0,0
28,PAYMENT,7289.86,C003062943,10172.27,2882.4100000000008,C000884315,448057.4,0.0,0,0
654,TRANSFER,15581.61,C007880456,220590.49,205008.88,C006276848,52526.39,0.0,0,0
125,PAYMENT,2190.18,C004685872,295664.67,293474.49,C001692061,175587.92,0.0,0,0
742,PAYMENT,1672.85,C009209095,383315.94,381643.09,C000372019,110754.16,0.0,0,0
524,CASH_OUT,1307.13,C001087702,478945.06,477637.93,C009142256,384103.93,0.0,0,0
484,CASH_IN,4868.82,C009063235,111024.45,106155.63,C004987536,130916.13,0.0,0,0
503,PAYMENT,257.7,C009956789,65572.32,65314.62000000001,C000039584,146533.2,0.0,0,0
633,CASH_OUT,16916.22,C003915988,49289.47,32373.25,C003709454,65168.51,0.0,0,0
576,CASH_OUT,280.32,C003968369,40242.83,39962.51,C003009683,364643.77,0.0,0,0
478,PAYMENT,13172.1,C009693486,487657.43,474485.33,C004020426,317425.46,0.0,0,0
65,PAYMENT,304.71,C002484742,253695.45,253390.74000000002,C007821836,313908.32,0.0,0,0
451,PAYMENT,3478.17,C001507599,23350.53,19872.36,C001773625,34485.89,0.0,0,0
439,PAYMENT,2264.75,C006260375,95060.88,92796.13,C003227578,56420.33,0.0,0,0
415,PAYMENT,1230.2,C001562112,343940.25,342710.05,C007536969,315408.63,0.0,0,0
294,PAYMENT,964.6,C002225397,175166.51,174201.91,C007774997,224718.61,0.0,0,0
429,CASH_IN,769.87,C005893108,176198.48,175428.61000000002,C005366139,148076.52,0.0,0,0
373,PAYMENT,17052.8,C003874971,61222.41,44169.61,C009159921,4205.58,0.0,0,0
434,CASH_IN,2760.75,C003193930,350362.61,347601.86,C008652045,236535.91,0.0,0,0
375,DEBIT,3513.83,C006777051,418334.39,414820.56,C009530759,75159.38,0.0,0,0
290,CASH_IN,27963.26,C003824733,42519.75,14556.490000000002,C009461728,165229.9,0.0,0,0
626,CASH_IN,401.17,C000502334,240977.5,240576.33,C009199040,215349.03,0.0,0,0
588,PAYMENT,3330.1,C005751295,386148.35,382818.25,C006825523,61705.79,0.0,0,0
70,PAYMENT,194.44,C007047079,329902.37,329707.93,C007935991,74104.26,0.0,0,0
525,CASH_IN,390.81,C008400360,380128.43,379737.62,C002770111,392777.41,0.0,0,0
321,PAYMENT,3104.87,C003567776,227630.05,224525.18,C005917341,327682.2,0.0,0,0
688,CASH_IN,950.91,C005264275,294594.04,293643.13,C007296755,275276.77,0.0,0,0
172,CASH_IN,48463.96,C005454757,338889.33,290425.37,C001047039,393642.37,0.0,0,0
223,CASH_OUT,7483.1,C002622364,327968.42,320485.32,C000647571,304868.14,0.0,0,0
704,CASH_IN,7681.32,C008909359,442043.57,434362.25,C000041299,69999.05,0.0,0,0
573,CASH_OUT,1890.2,C005385444,135217.33,133327.12999999998,C001944808,341161.75,0.0,0,0
144,CASH_OUT,1719.59,C005849688,35058.85,33339.26,C009230577,321395.91,0.0,0,0
630,TRANSFER,207.61,C004525848,267229.21,267021.60000000003,C001684078,441913.65,0.0,0,0
293,CASH_IN,4383.16,C006021203,219851.84,215468.68,C002131934,175801.81,0.0,0,0
251,CASH_OUT,4083.44,C003930669,336524.26,332440.82,C007360837,202208.65,0.0,0,0
247,TRANSFER,3915.23,C004109556,12219.18,8303.95,C009589378,488407.81,0.0,0,0
221,PAYMENT,2584.56,C009049020,35294.29,32709.73,C003991892,409649.75,0.0,0,0
303,PAYMENT,2299.97,C002001647,246520.35,244220.38,C007832773,347433.87,0.0,0,0
473,PAYMENT,6444.91,C008528206,26218.52,19773.61,C007639581,185143.91,0.0,0,0
150,CASH_OUT,1847.87,C005096388,59829.53,57981.659999999996,C000936128,9174.57,0.0,0,0
404,CASH_OUT,415.32,C000946104,418259.86,417844.54,C001971638,288740.26,0.0,0,0
298,PAYMENT,9834.27,C004040959,293286.76,283452.49,C007098887,367896.75,0.0,0,0
310,PAYMENT,1237.83,C000245266,394563.03,393325.2,C004421021,337075.38,0.0,0,0
627,PAYMENT,1433.44,C006560969,439344.42,437910.98,C006232800,164145.04,0.0,0,0
188,PAYMENT,968.18,C005567825,203492.77,202524.59,C001431249,266567.84,0.0,0,0
85,CASH_IN,32555.65,C004112043,472514.08,439958.43,C000973513,46566.88,0.0,0,0
618,PAYMENT,1468.51,C009280012,458289.62,456821.11,C004253262,299379.33,0.0,0,0
367,DEBIT,729.25,C009014637,25425.97,24696.72,C003372529,238259.56,0.0,0,0
556,PAYMENT,2584.2,C000360220,14413.74,11829.54,C002729288,247304.23,0.0,0,0
680,CASH_IN,9216.81,C008417291,457115.14,447898.33,C004962009,126021.16,0.0,0,0
103,PAYMENT,1223.02,C009634649,162748.95,161525.93000000002,C004162116,29314.44,0.0,0,0
685,CASH_OUT,1616.85,C008862281,473858.97,472242.12,C002890127,191397.76,0.0,0,0
196,CASH_OUT,1724.18,C006869145,15487.32,13763.14,C001840841,297171.18,0.0,0,0
583,CASH_IN,1567.62,C004636940,363889.17,362321.55,C001509085,236463.97,0.0,0,0
187,CASH_IN,3962.95,C007435373,137324.44,133361.49,C008949711,451833.42,0.0,0,0
129,PAYMENT,1015.08,C007751658,11355.75,10340.67,C007937331,238352.77,0.0,0,0
221,TRANSFER,3217.58,C004468895,389261.67,386044.08999999997,C008505630,150839.54,0.0,0,0
196,PAYMENT,8426.09,C003042406,133769.31,125343.22,C002946783,3751.9,0.0,0,0
176,CASH_OUT,898.09,C000310824,207661.24,206763.15,C008015349,482279.88,0.0,0,0
516,CASH_OUT,415.74,C002468388,122655.56,122239.81999999999,C000290288,489153.01,0.0,0,0
563,CASH_OUT,199.26,C009222537,9050.79,8851.53,C001066785,203596.47,0.0,0,0
62,PAYMENT,2735.02,C002785652,479227.95,476492.93,C002279328,375630.0,0.0,0,0
567,CASH_IN,1516.27,C000183288,282511.54,280995.26999999996,C004408155,93345.51,0.0,0,0
695,PAYMENT,5548.47,C003858039,45518.8,39970.33,C004227767,482451.44,0.0,0,0
196,CASH_IN,1543.54,C003752485,346477.27,344933.73000000004,C001853322,303297.52,0.0,0,0
2,PAYMENT,1119.46,C007833559,105788.13,104668.67,C000488845,261056.0,0.0,0,0
343,PAYMENT,1073.33,C009388930,353531.51,352458.18,C006690583,229085.9,0.0,0,0
23,CASH_IN,495.4,C001536937,171567.83,171072.43,C007885894,93737.52,0.0,0,0
714,PAYMENT,149.21,C000233459,306286.89,306137.68,C005328421,38174.23,0.0,0,0
577,CASH_IN,2831.93,C006375239,140291.09,137459.16,C009916890,426114.37,0.0,0,0
356,PAYMENT,5849.48,C009119760,379930.36,374080.88,C006897257,277939.79,0.0,0,0
138,CASH_IN,10393.42,C008367169,296242.46,285849.04000000004,C004524384,92108.19,0.0,0,0
632,PAYMENT,5685.64,C005317227,412668.91,406983.26999999996,C003272868,203624.15,0.0,0,0
244,PAYMENT,1785.2,C005469026,118350.4,116565.2,C005266377,71800.38,0.0,0,0
709,CASH_OUT,2483.19,C001830821,276477.03,273993.84,C007315408,178495.38,0.0,0,0
301,CASH_IN,761.34,C004416333,376850.31,376088.97,C002396135,416684.62,0.0,0,0
644,PAYMENT,3819.45,C001512841,360472.7,356653.25,C004144857,100297.71,0.0,0,0
347,PAYMENT,7422.58,C002881528,44467.37,37044.79,C003434600,315829.81,0.0,0,0
602,CASH_IN,5119.01,C005542941,254366.11,249247.09999999998,C008702252,217969.91,0.0,0,0
213,CASH_IN,345.26,C001125058,311779.58,311434.32,C007026023,192880.59,0.0,0,0
288,CASH_OUT,1378.74,C007881292,357615.73,356236.99,C004728579,435012.79,0.0,0,0
382,PAYMENT,885.68,C002251577,214077.79,213192.11000000002,C000643437,168245.97,0.0,0,0
335,PAYMENT,1100.78,C006750914,239462.97,238362.19,C008203476,52975.53,0.0,0,0
23,PAYMENT,2737.07,C007885523,23085.74,20348.670000000002,C000884373,165391.61,0.0,0,0
605,PAYMENT,835.59,C001492203,409862.36,409026.76999999996,C001885994,372876.66,0.0,0,0
363,PAYMENT,29599.92,C009008237,172198.76,142598.84000000003,C001687774,183122.73,0.0,0,0
286,PAYMENT,901.64,C001292135,213927.88,213026.24,C005849631,215160.24,0.0,0,0
129,CASH_OUT,1277.79,C005417513,129936.2,128658.41,C002961151,149421.22,0.0,0,0
688,DEBIT,650.21,C000421531,54003.7,53353.49,C003899893,100270.37,0.0,0,0
16,CASH_OUT,23086.48,C009190361,81537.76,58451.28,C002055552,102564.11,0.0,0,0
513,DEBIT,9693.01,C004076596,373136.63,363443.62,C009349039,450835.99,0.0,0,0
669,CASH_OUT,1182.77,C003536885,92835.45,91652.68,C004306691,360878.09,0.0,0,0
470,PAYMENT,6888.94,C009150930,12661.55,5772.61,C003945019,160408.88,0.0,0,0
735,CASH_IN,1129.51,C002558846,485549.45,484419.94,C009134703,442302.22,0.0,0,0
237,PAYMENT,648.61,C008997057,437975.18,437326.57,C009123527,372369.71,0.0,0,0
590,CASH_IN,14526.12,C009476784,112589.28,98063.16,C009314493,415576.37,0.0,0,0
320,CASH_OUT,71941.18,C004419580,455860.67,383919.49,C006664846,437627.7,0.0,0,0
139,CASH_IN,2455.57,C007792529,486119.24,483663.67,C006996872,283699.73,0.0,0,0
105,PAYMENT,591.33,C008770776,229839.87,229248.54,C004240068,464209.59,0.0,0,0
355,PAYMENT,481.01,C008276557,51689.48,51208.47,C003339837,251431.95,0.0,0,0
677,PAYMENT,769.18,C004550509,269090.75,268321.57,C002457489,195976.9,0.0,0,0
651,CASH_IN,4539.66,C001856311,462987.43,458447.77,C005411152,137391.93,0.0,0,0
425,CASH_IN,93.87,C007330411,243257.73,243163.86000000002,C005795062,88520.97,0.0,0,0
26,TRANSFER,5196.7,C007108937,93985.36,88788.66,C006096185,395350.21,0.0,0,0
359,TRANSFER,438.97,C000499521,83672.18,83233.20999999999,C009988361,463401.73,0.0,0,0
589,DEBIT,1991.06,C009969558,219106.71,217115.65,C007091602,116151.05,0.0,0,0
210,PAYMENT,636.8,C004021722,262006.48,261369.68000000002,C001780147,154392.13,0.0,0,0
417,PAYMENT,1664.01,C000483506,477315.26,475651.25,C008066950,463846.92,0.0,0,0
122,PAYMENT,506.36,C001371613,312196.16,311689.8,C009227388,453214.36,0.0,0,0
395,PAYMENT,4100.62,C006029085,85212.66,81112.04000000001,C002961945,359972.73,0.0,0,0
594,CASH_IN,1606.08,C002669892,222331.25,220725.17,C001106352,204599.52,0.0,0,0
365,PAYMENT,5483.24,C008125638,343404.62,337921.38,C005619057,264238.13,0.0,0,0
157,CASH_OUT,466.32,C006343462,73.32,0.0,C007311103,13422.31,0.0,0,0
470,PAYMENT,1440.49,C007457181,72396.78,70956.29,C005030201,115087.62,0.0,0,0
536,PAYMENT,4570.49,C009004925,147489.39,142918.90000000002,C009052783,378837.41,0.0,0,0
627,PAYMENT,421.91,C007929425,188669.7,188247.79,C005797311,438544.9,0.0,0,0
575,PAYMENT,10763.6,C001398820,218136.53,207372.93,C006064083,145233.35,0.0,0,0
339,CASH_IN,7336.65,C002566809,344207.3,336870.64999999997,C001041866,496252.99,0.0,0,0
518,PAYMENT,2226.2,C006781324,441737.86,439511.66,C007267000,157996.17,0.0,0,0
389,PAYMENT,1603.34,C002559359,378807.76,377204.42,C006096144,216375.96,0.0,0,0
485,CASH_IN,1865.51,C008857346,357897.57,356032.06,C007717670,391336.05,0.0,0,0
612,CASH_IN,1081.63,C004764965,231786.43,230704.8,C008671074,77306.64,0.0,0,0
224,PAYMENT,5769.5,C005601259,327926.29,322156.79,C007179716,493564.06,0.0,0,0
504,PAYMENT,2962.69,C007261783,420486.75,417524.06,C007185397,241380.47,0.0,0,0
194,PAYMENT,3925.74,C001928500,70467.07,66541.33,C000539883,309815.59,0.0,0,0
664,PAYMENT,197.88,C008620670,56296.51,56098.630000000005,C006064818,459711.29,0.0,0,0
317,CASH_OUT,58013.47,C008519060,8013.71,0.0,C009287522,182367.31,0.0,0,0
731,DEBIT,1546.65,C001030119,197893.6,196346.95,C002469431,355298.36,0.0,0,0
635,CASH_OUT,18631.34,C002176288,68052.95,49421.61,C009660165,236872.92,0.0,0,0
312,CASH_IN,5449.06,C009099096,297646.44,292197.38,C005356996,376000.55,0.0,0,0
122,PAYMENT,350.88,C000879076,192957.75,192606.87,C003113729,385440.42,0.0,0,0
540,CASH_IN,8518.74,C001156652,397193.11,388674.37,C005077114,377137.19,0.0,0,0
121,CASH_IN,15395.46,C005028274,312704.16,297308.69999999995,C006600565,336030.79,0.0,0,0
653,CASH_OUT,4139.52,C005801730,64185.87,60046.350000000006,C006945031,272746.85,0.0,0,0
706,CASH_OUT,1091.52,C001567202,302806.24,301714.72,C005094566,158755.21,0.0,0,0
490,CASH_IN,2542.82,C009983295,292261.97,289719.14999999997,C000545810,126064.11,0.0,0,0
695,CASH_OUT,70950.7,C008743038,414551.82,343601.12,C008118424,280798.97,0.0,0,0
581,PAYMENT,1540.76,C000634739,20565.52,19024.760000000002,C001747217,166416.83,0.0,0,0
490,PAYMENT,6294.78,C008031551,432191.79,425897.00999999995,C002161392,355073.04,0.0,0,0
521,CASH_IN,24047.45,C008883661,335723.33,311675.88,C007118032,498204.65,0.0,0,0
339,CASH_IN,3725.43,C008319188,420859.87,417134.44,C005152326,102186.31,0.0,0,0
290,TRANSFER,5826.87,C000445502,120934.78,115107.91,C002013755,349804.53,0.0,0,0
613,TRANSFER,1293.59,C000605894,264709.18,263415.58999999997,C009385814,236389.9,0.0,0,0
286,CASH_OUT,10880.41,C009778695,461355.15,450474.74000000005,C007479011,287950.92,0.0,0,0
151,TRANSFER,1045.4,C002518553,151829.66,150784.26,C006082868,498217.71,0.0,0,0
189,CASH_OUT,1965.87,C002187306,57488.81,55522.939999999995,C008126260,284441.22,0.0,0,0
